597	271
397	476
53	589
145	221
382	197
377	145
395	135
279	584
11	466
391	368
34	537
553	569
215	118
424	284
401	497
127	472
106	214
491	168
70	280
332	548
188	133
573	211
579	504
187	74
240	221
338	507
443	93
18	125
490	222
536	52
157	5
393	5
313	491
466	577
136	202
404	579
317	506
435	487
405	300
253	168
121	170
375	390
376	136
258	467
513	76
557	481
159	102
284	297
37	443
454	186
16	284
293	325
548	446
119	1
79	478
553	151
281	531
474	372
405	87
333	142
17	299
25	101
209	223
75	144
451	451
131	225
395	516
92	326
542	182
132	29
339	226
323	123
173	277
377	25
374	22
528	491
118	113
145	246
401	548
314	518
22	597
325	393
267	534
139	396
414	486
247	488
551	309
592	423
257	540
502	289
271	543
310	302
243	264
552	423
417	345
14	262
491	254
135	398
430	284
593	529
585	474
52	308
181	275
251	489
296	220
518	376
276	408
195	138
492	558
372	133
551	171
585	589
285	18
166	173
302	181
63	369
138	382
103	383
539	78
88	2
439	9
69	467
473	237
484	84
23	493
71	58
6	198
353	279
481	221
94	328
393	210
67	114
558	150
396	188
380	412
76	185
105	495
263	276
10	168
276	104
365	402
590	347
185	61
586	463
82	386
90	261
497	153
24	406
424	253
510	55
51	289
354	256
426	138
408	353
163	256
543	65
180	361
229	381
470	92
134	282
453	127
16	135
148	414
546	545
181	161
282	148
334	160
22	555
127	29
59	53
104	118
361	396
176	342
288	115
8	56
539	219
22	31
546	162
589	228
421	385
17	220
492	432
320	445
541	384
252	310
269	540
213	544
95	397
372	229
586	513
563	76
260	447
183	469
37	122
495	399
254	64
15	196
48	277
109	245
65	33
556	351
402	266
599	242
100	15
85	42
384	363
274	268
13	66
383	527
548	171
344	188
544	306
331	139
74	577
265	579
112	210
276	502
149	380
168	431
132	215
246	169
518	373
475	21
275	456
584	431
253	586
499	542
424	477
162	126
477	407
359	364
302	193
511	485
300	356
197	507
316	433
252	149
160	260
457	114
457	252
15	402
482	210
211	281
120	379
464	569
510	371
421	43
525	424
2	497
513	64
258	435
270	520
434	76
561	259
208	144
491	147
431	68
384	126
86	162
294	128
312	232
121	1
62	60
299	491
504	198
569	451
444	146
400	153
573	584
198	77
100	50
486	576
372	545
259	428
263	509
197	561
550	535
26	206
78	228
179	248
14	72
439	113
541	244
494	200
80	127
291	576
433	524
493	208
43	213
95	183
554	20
402	514
480	74
4	60
113	14
386	113
536	411
361	86
210	406
522	272
472	475
420	343
147	35
44	231
496	588
495	572
211	485
8	207
199	36
468	593
491	79
515	362
161	83
161	526
128	76
266	326
161	505
29	191
374	291
551	296
382	570
464	237
38	540
155	171
378	587
374	472
384	242
474	16
581	20
348	398
545	120
186	101
78	221
305	290
22	246
419	201
170	395
102	200
183	28
135	99
226	114
222	485
84	579
147	191
361	529
550	409
451	129
204	314
339	299
365	494
399	522
139	419
199	250
141	199
194	529
97	226
62	444
328	564
252	567
386	411
457	40
67	410
80	408
262	465
229	471
61	285
45	107
571	357
330	365
80	376
171	432
444	158
559	590
127	409
138	545
540	47
376	19
222	335
326	491
411	38
560	341
485	117
285	364
575	17
70	598
197	446
502	52
548	200
100	205
240	560
523	590
492	184
546	8
428	251
407	381
135	388
375	136
9	185
425	233
76	547
48	98
334	221
463	578
29	599
207	67
127	262
475	89
255	249
477	49
1	3
281	43
71	320
127	478
308	277
222	39
221	121
508	189
288	146
114	397
12	237
532	365
408	470
86	86
512	96
474	227
289	473
215	328
446	69
371	553
331	62
496	585
183	517
53	180
494	119
27	41
164	231
176	87
214	468
569	82
11	199
295	298
200	379
548	449
264	568
72	399
146	366
564	452
340	315
375	193
294	298
526	483
281	40
510	285
511	164
126	496
428	378
216	418
585	435
382	33
265	5
41	386
533	75
460	291
474	361
407	104
410	102
80	422
328	21
123	506
397	546
202	45
151	358
376	87
1	15
24	436
134	88
115	471
415	120
501	170
324	265
577	391
255	47
571	110
468	162
291	548
580	530
386	308
113	215
252	485
332	58
445	335
122	580
449	394
317	465
172	566
311	375
88	97
193	377
572	480
89	331
1	30
226	201
152	290
381	160
143	95
174	585
579	213
129	150
48	592
371	42
387	498
29	513
496	562
35	392
295	184
235	227
450	331
81	50
457	113
480	463
390	19
26	470
21	35
344	57
387	314
213	111
64	370
156	593
302	517
387	489
545	185
335	495
417	8
79	113
274	584
156	309
373	539
229	159
343	124
42	122
79	103
151	229
341	299
472	419
206	480
283	78
540	95
8	290
242	226
5	154
277	464
111	345
407	325
75	390
389	316
555	309
575	162
436	302
216	353
195	453
331	541
80	269
45	430
595	41
426	3
362	593
112	111
4	365
344	67
152	225
195	128
127	69
32	215
569	184
387	127
443	440
538	273
117	289
537	460
322	584
101	592
81	178
286	217
48	518
181	226
424	515
589	379
203	327
574	81
386	54
396	25
595	499
422	0
104	270
98	562
155	42
510	309
533	362
410	17
230	127
489	318
486	592
367	2
314	303
572	350
43	468
45	179
384	592
460	190
419	296
62	534
513	12
418	502
547	459
298	499
202	373
474	67
7	301
589	448
176	576
158	272
127	14
156	434
92	100
167	39
579	204
247	211
128	58
477	31
215	75
88	44
360	332
257	341
247	476
163	129
50	455
177	244
67	576
444	306
269	507
76	95
388	532
171	526
397	207
513	115
573	501
338	439
197	431
132	304
258	539
101	410
155	176
401	519
123	111
248	566
423	560
62	474
378	86
109	346
571	16
237	448
544	77
291	449
284	467
295	416
475	284
591	327
295	510
393	403
163	126
526	290
204	368
186	156
408	525
352	283
270	561
555	401
269	95
143	148
225	28
189	425
224	421
21	66
154	86
30	333
535	424
497	43
490	302
60	24
243	53
234	590
115	125
119	161
312	400
377	15
160	141
491	414
171	25
99	417
481	300
227	585
322	403
45	524
492	440
247	452
583	386
309	334
77	201
534	533
381	522
311	332
510	171
500	13
105	477
77	488
103	115
77	418
529	563
189	193
127	271
103	306
136	232
31	344
256	385
372	122
239	387
556	295
142	530
325	488
437	419
136	578
184	360
23	542
328	474
599	567
253	586
257	208
529	476
539	47
328	544
172	402
420	238
228	396
581	61
65	100
253	161
94	139
257	167
166	384
155	5
574	433
372	139
513	176
24	240
317	24
322	219
202	114
246	31
491	448
461	169
541	101
427	177
212	432
356	51
341	315
437	209
590	204
360	367
58	511
423	562
168	45
1	453
323	166
290	554
405	535
212	122
236	599
476	577
254	12
207	489
441	133
76	409
27	563
275	73
336	457
506	573
2	557
281	212
251	362
91	164
62	107
413	363
115	302
355	252
289	27
582	388
149	400
274	417
241	18
491	534
480	122
535	157
278	298
422	418
349	146
479	303
474	259
181	537
165	382
310	94
351	130
467	242
470	49
267	477
364	158
35	578
310	262
576	518
520	104
333	323
70	377
176	369
405	288
382	368
111	75
87	420
110	412
28	189
80	28
573	49
80	331
591	553
277	377
595	213
156	99
449	324
545	309
75	181
