315	42
298	16
322	63
105	393
520	500
300	112
241	298
199	238
502	450
342	80
295	73
440	421
289	43
327	208
288	294
309	416
216	153
421	466
137	423
272	507
396	216
483	376
371	416
164	344
353	451
235	135
336	64
300	1
562	500
281	40
167	363
270	121
291	19
204	216
512	465
465	439
143	347
257	137
312	80
248	228
366	147
231	339
170	263
185	260
212	414
190	222
378	345
469	316
530	469
294	252
189	481
280	40
460	331
233	199
311	237
420	351
218	202
216	410
385	334
297	120
249	499
276	138
432	262
85	382
182	449
306	60
317	349
326	291
353	103
280	57
304	36
191	287
274	329
364	423
403	266
249	459
339	205
296	79
235	138
285	183
397	209
261	250
300	508
277	100
300	2
418	252
573	491
495	483
294	287
57	497
461	516
531	442
340	94
298	45
141	334
327	423
292	222
136	332
413	378
277	54
300	6
518	466
499	350
338	369
230	183
308	333
321	209
319	169
282	260
300	356
320	64
215	308
486	331
212	242
353	203
345	435
416	350
338	116
31	474
272	93
309	80
259	274
221	266
308	27
310	65
212	242
287	105
290	39
211	283
292	150
72	450
311	25
336	81
224	507
364	478
257	111
283	108
239	214
398	414
358	240
284	41
301	3
392	196
365	144
222	189
301	4
329	138
264	153
523	455
328	142
81	384
330	73
185	376
310	22
231	405
275	71
471	435
426	359
252	215
96	440
249	94
312	223
101	466
300	5
507	492
366	400
278	235
266	154
473	377
298	107
353	186
220	459
309	29
315	188
349	101
363	454
127	422
330	80
410	315
279	56
220	364
225	187
308	35
279	48
304	145
305	389
466	293
395	168
170	399
133	315
244	474
318	189
421	228
257	432
307	68
300	5
134	339
278	306
294	160
279	51
284	127
143	318
312	131
365	352
249	111
155	429
300	5
466	300
65	411
233	478
212	434
385	354
331	162
331	73
529	404
335	75
325	137
378	359
250	126
244	281
333	216
82	482
289	34
350	446
381	369
245	99
360	390
299	7
303	461
291	126
296	14
252	201
429	360
239	147
448	508
280	90
150	268
298	336
244	132
551	490
159	271
257	338
267	394
349	207
279	429
355	181
482	390
255	417
325	101
302	152
452	380
178	392
311	428
92	385
235	476
325	216
335	353
218	506
507	519
283	126
357	345
314	404
290	124
225	260
329	295
346	334
131	448
321	430
360	132
392	513
267	125
380	354
300	53
331	77
297	80
313	461
163	481
370	269
64	414
247	207
198	242
401	221
339	184
262	179
340	167
335	208
71	455
292	223
448	422
379	397
307	17
299	151
265	126
439	359
123	390
305	183
266	285
333	203
296	205
235	233
282	42
162	515
358	495
529	410
332	232
260	372
303	24
345	152
237	130
347	148
405	423
394	341
307	21
219	147
360	354
231	442
256	407
286	51
243	145
143	458
293	376
278	321
221	397
206	416
312	39
304	45
290	48
92	465
272	80
187	332
342	293
165	376
310	33
291	401
291	93
297	209
252	243
322	132
203	172
341	391
310	173
317	299
346	461
220	351
572	475
326	445
294	192
225	396
326	69
269	249
333	99
302	453
263	178
444	466
322	61
356	200
322	93
375	197
224	161
329	390
360	282
244	225
312	32
160	320
370	280
328	145
297	13
281	67
349	111
360	309
371	127
358	475
212	172
228	233
393	341
221	228
217	353
382	323
199	202
338	437
198	420
194	419
306	71
212	314
401	191
341	177
250	248
265	107
332	104
312	39
215	248
394	371
325	91
240	338
348	365
158	376
362	149
179	291
199	442
457	293
183	503
469	366
78	487
279	422
289	158
322	267
293	188
321	181
255	235
273	248
150	435
366	231
135	442
164	509
436	486
354	219
333	205
239	151
269	86
317	176
301	7
310	237
312	358
184	465
249	271
307	70
286	377
266	102
380	156
19	512
278	459
329	79
203	274
267	168
455	301
189	483
286	259
245	111
377	214
326	507
242	129
266	93
230	284
378	168
290	78
452	466
342	377
456	324
219	326
441	461
340	73
141	293
270	116
184	235
194	339
272	53
257	265
99	402
545	463
503	507
326	97
135	497
249	410
251	440
369	258
235	190
304	63
149	392
278	76
148	512
205	326
393	265
263	145
114	422
235	120
374	273
284	468
356	433
323	165
300	15
192	510
326	105
250	245
351	203
343	387
335	312
129	448
254	405
308	299
365	118
290	386
157	313
455	468
312	210
379	302
314	327
300	2
317	483
298	54
298	458
294	133
285	300
225	180
317	41
347	463
254	232
353	190
303	71
240	131
293	18
175	504
333	155
281	116
331	452
304	53
294	253
260	214
485	340
450	474
338	508
306	48
309	17
467	399
246	292
292	287
304	410
68	455
279	187
302	14
368	345
305	69
477	331
141	294
523	438
117	453
291	194
368	176
49	500
415	303
381	217
346	111
252	118
382	281
503	442
266	235
498	370
391	260
281	276
327	91
249	428
315	35
325	315
317	413
89	396
335	97
359	510
308	22
119	398
326	311
248	189
309	35
424	326
240	148
119	478
365	384
243	318
235	517
157	482
300	5
285	290
527	400
288	71
209	182
171	418
321	110
231	229
266	79
223	138
290	345
416	263
242	362
165	274
323	45
404	303
346	370
509	508
514	417
303	14
325	129
257	83
210	165
295	94
278	387
149	283
287	78
293	23
317	390
181	268
300	2
251	390
261	128
308	32
462	477
309	23
161	397
378	333
495	383
340	351
287	56
447	258
303	96
299	4
331	123
295	39
419	282
227	279
166	429
137	385
438	498
267	283
207	513
180	292
210	265
297	274
314	221
355	152
183	257
341	342
256	436
310	141
295	46
192	242
306	244
252	219
358	247
173	236
115	329
222	358
330	444
415	435
295	36
576	487
515	466
335	278
466	360
212	401
297	8
295	88
152	460
443	267
283	86
167	303
81	518
223	217
360	147
383	390
281	137
315	179
300	11
212	162
356	150
302	237
517	474
340	232
361	196
147	335
251	123
201	286
295	218
334	235
390	374
310	101
110	356
329	396
327	405
213	221
367	158
335	260
257	181
379	164
281	157
290	300
328	170
300	8
539	419
140	466
277	426
218	151
349	138
481	325
450	465
348	403
282	151
345	165
178	355
301	131
432	410
166	281
228	127
277	242
198	378
340	151
301	22
243	423
184	292
210	404
212	187
231	253
220	244
212	480
138	306
258	350
230	464
290	68
267	364
401	217
401	455
289	133
271	384
377	224
310	27
390	358
294	22
518	477
387	313
447	421
302	37
149	474
302	164
393	357
307	43
429	409
409	239
310	256
143	489
267	67
472	352
121	489
557	481
371	157
200	298
149	301
343	104
352	206
280	62
326	474
133	325
451	431
289	255
269	312
324	88
554	461
297	437
500	433
302	23
227	182
472	320
309	44
334	231
538	516
471	429
180	519
412	477
401	268
456	323
535	431
300	2
496	500
404	458
286	460
234	353
205	363
286	227
480	483
443	275
478	360
221	222
300	60
417	237
242	312
239	170
284	379
136	415
311	60
262	395
194	216
504	465
274	268
382	397
319	176
217	378
234	303
232	309
344	138
338	392
531	475
314	73
272	164
287	279
293	166
208	177
290	55
250	411
429	267
557	476
254	141
333	92
303	17
406	305
276	283
366	194
248	300
313	209
297	15
274	333
151	320
300	15
282	388
268	131
82	518
440	325
474	353
270	68
246	171
297	36
278	134
315	62
280	307
256	412
296	15
139	503
337	316
542	453
414	271
343	139
480	476
300	4
569	514
364	124
224	235
305	48
411	330
486	462
507	405
322	313
391	193
378	444
282	470
273	65
275	100
323	383
340	305
240	288
298	104
298	384
127	463
348	85
230	129
271	115
256	452
307	112
233	146
233	228
380	232
368	465
469	500
137	448
306	91
289	372
307	17
315	111
300	21
168	288
325	66
190	235
295	22
294	120
243	125
