328	310
239	246
291	362
302	125
367	120
184	225
206	224
274	52
307	135
283	38
34	500
273	179
286	481
317	316
353	93
260	312
308	20
295	28
366	293
278	103
217	164
216	389
280	66
310	19
290	109
461	356
252	190
132	306
323	345
504	404
438	326
305	22
69	421
260	79
86	378
288	96
495	507
375	359
392	231
307	398
306	196
332	73
309	436
257	445
235	194
244	445
289	183
350	427
182	423
258	176
289	29
300	12
290	58
164	406
435	453
344	78
530	412
69	463
565	500
363	481
38	513
293	22
328	120
397	290
382	221
300	1
331	185
271	513
291	120
300	39
313	262
336	310
385	454
433	371
320	64
300	410
450	357
311	31
351	190
202	171
472	427
253	242
291	57
157	292
538	427
85	463
315	56
308	481
311	451
188	206
213	392
300	1
402	468
326	222
167	499
215	183
300	280
374	252
295	465
168	491
