517	507
316	599
171	30
388	14
161	565
229	591
80	503
271	2
354	5
592	368
94	82
430	570
544	474
565	160
206	584
140	47
470	53
10	224
355	594
342	597
366	592
452	42
320	1
331	2
237	593
443	37
37	156
428	571
141	554
329	598
258	3
4	348
85	509
203	583
562	154
584	396
571	172
14	390
465	550
87	511
122	59
530	492
150	41
434	568
531	491
426	572
441	564
213	13
56	126
154	562
277	599
452	42
12	216
295	599
319	1
38	154
244	594
202	17
580	193
37	156
392	15
93	83
310	1
500	77
498	525
187	23
448	560
303	1
253	596
364	7
253	4
254	4
310	1
406	20
316	599
441	564
206	16
549	467
390	586
364	7
542	123
419	575
502	521
524	101
506	82
432	31
47	461
521	98
46	141
402	18
89	87
274	598
315	599
253	596
397	583
307	1
90	514
53	470
299	1
145	556
87	511
527	104
170	570
555	458
7	364
563	444
528	494
315	599
562	446
28	174
581	405
211	586
545	127
509	515
349	595
8	232
48	138
69	491
522	99
26	422
237	7
124	542
245	6
225	10
318	599
67	112
141	46
377	11
55	473
288	599
253	4
494	72
417	576
175	28
170	570
144	44
499	524
569	168
155	562
264	597
213	13
56	126
335	597
305	1
439	35
344	596
185	23
415	577
342	3
384	588
15	207
458	45
255	596
158	564
38	154
412	578
282	599
214	13
535	114
230	9
367	8
459	46
69	491
447	561
443	37
188	22
484	536
316	599
108	530
48	462
587	387
176	573
528	106
562	154
290	1
205	584
178	26
181	25
52	132
433	568
349	5
239	7
46	459
394	584
494	72
394	16
174	28
394	16
453	558
414	23
44	456
235	8
404	581
192	21
491	531
130	547
550	465
534	487
568	166
80	503
249	5
560	151
482	62
28	426
36	442
336	597
32	166
561	447
577	415
210	586
222	11
526	497
3	342
140	553
151	560
425	28
361	7
151	40
299	599
218	12
497	74
579	410
155	38
446	562
93	517
366	8
384	12
553	139
281	1
462	552
335	3
554	459
402	582
154	562
367	592
450	41
16	204
36	158
544	126
509	515
564	442
505	519
389	586
310	1
66	487
526	103
595	246
551	464
352	595
45	458
191	21
358	594
109	69
470	53
523	100
105	73
314	599
526	497
562	446
243	594
427	571
570	430
263	3
427	29
87	511
324	599
65	114
68	490
283	599
357	6
210	14
71	107
379	589
585	393
226	10
434	32
409	579
293	599
128	55
444	563
435	567
348	4
161	35
294	599
144	44
213	13
254	596
251	5
355	594
398	17
10	224
384	12
46	459
572	174
369	9
260	597
216	588
392	585
418	575
376	10
119	61
491	531
342	3
136	551
14	390
593	236
30	430
376	590
80	97
170	570
512	512
120	60
562	154
172	571
409	21
8	368
100	523
386	587
4	252
251	595
104	73
127	545
137	49
120	540
313	1
131	547
430	30
580	407
589	220
84	92
594	359
464	49
555	142
430	30
404	19
337	597
374	590
587	213
352	5
362	7
31	168
459	554
353	5
523	500
470	53
309	599
15	393
261	597
329	598
203	583
395	584
388	586
186	23
170	570
358	6
315	1
61	481
215	13
181	575
114	65
223	11
586	210
479	60
475	543
496	527
158	564
428	571
544	474
545	473
542	477
383	588
471	54
294	1
290	1
405	581
277	1
157	37
191	579
108	70
598	334
541	478
34	162
348	4
563	156
207	585
109	69
89	513
337	597
512	88
448	560
174	572
144	556
276	1
553	139
506	518
185	23
132	52
19	195
343	596
375	10
441	36
459	46
101	524
78	501
94	82
85	91
331	598
543	125
281	599
555	142
134	549
249	595
337	597
14	210
368	8
105	527
233	8
466	51
545	473
51	133
147	42
286	599
289	599
77	100
398	583
481	61
188	578
202	583
72	106
438	34
227	10
117	63
332	598
48	462
481	61
457	555
141	46
494	72
475	543
392	585
344	4
16	204
503	520
128	55
246	5
479	540
93	83
150	41
407	580
384	12
417	576
207	15
215	13
1	324
518	94
322	1
276	599
98	79
307	1
119	539
589	220
309	1
66	487
554	459
524	499
567	436
563	156
128	55
421	26
276	599
149	41
143	555
116	536
21	410
189	578
386	587
378	11
261	3
421	574
579	190
97	520
135	50
486	65
127	55
555	458
378	589
5	354
333	2
566	162
13	213
577	415
382	12
34	438
498	525
466	549
14	390
256	596
22	188
348	4
281	1
76	499
455	556
137	551
310	599
356	6
404	581
586	210
495	73
135	550
440	35
71	493
71	107
95	81
263	3
225	590
210	14
54	129
127	545
262	597
111	532
316	1
64	485
309	599
169	569
95	81
460	47
501	522
577	185
368	592
583	201
434	32
269	2
148	42
295	599
0	300
412	22
496	527
140	553
389	14
231	591
244	594
169	569
139	553
561	447
137	551
417	24
403	19
392	15
242	594
354	595
474	544
577	415
510	514
365	592
591	372
591	372
540	120
403	19
298	1
395	584
60	120
9	372
87	89
597	258
492	530
116	536
504	519
497	74
353	595
589	220
286	599
323	1
385	587
350	5
137	551
27	424
575	419
179	26
242	594
537	117
310	599
242	6
184	24
338	597
76	101
322	1
543	475
239	7
409	579
135	550
50	135
77	500
437	566
188	22
49	464
175	28
356	594
591	228
11	220
30	170
525	102
536	115
149	41
217	588
206	584
385	13
465	50
468	548
425	28
207	585
312	599
101	76
242	6
207	585
487	534
297	1
559	451
41	149
413	23
307	1
566	162
160	565
483	537
126	544
97	520
440	565
42	147
157	563
461	47
150	559
264	3
433	32
477	542
35	160
259	597
250	5
227	10
473	545
491	69
308	599
416	576
547	130
108	70
172	571
255	4
201	17
89	513
392	585
45	458
41	149
202	583
474	56
83	93
351	595
598	334
405	19
450	559
581	405
553	461
558	453
45	142
499	524
367	592
204	584
482	538
496	73
470	547
543	475
321	599
294	1
184	24
116	536
51	133
9	228
206	16
351	5
3	342
432	31
517	93
174	28
560	151
474	56
244	6
45	458
209	585
554	141
12	384
52	132
31	168
403	19
94	518
562	154
37	156
388	586
144	44
485	536
555	458
549	133
456	556
383	588
502	521
224	590
518	506
370	9
193	580
136	49
190	579
548	132
104	73
508	516
555	142
28	174
119	61
108	530
53	130
154	562
470	53
251	595
11	380
466	51
343	596
59	122
481	539
121	60
566	162
315	599
539	481
6	359
384	12
444	563
559	149
10	376
228	591
87	511
343	596
160	35
308	599
512	88
316	599
117	63
252	4
230	591
539	481
416	576
258	3
88	512
276	599
138	48
484	64
392	585
37	444
247	5
396	584
316	1
67	112
435	567
559	451
319	1
552	138
270	2
593	236
452	558
453	42
568	166
314	599
219	588
2	334
28	426
555	142
17	201
568	166
465	550
425	572
292	1
6	359
587	213
1	276
484	64
16	204
518	94
370	591
67	112
49	464
59	122
69	491
117	63
434	32
185	23
584	396
304	1
112	533
69	109
134	549
37	156
417	24
209	585
504	519
21	410
31	432
288	1
263	3
500	77
99	78
552	138
334	2
176	27
114	535
294	1
212	14
570	170
419	575
389	586
88	512
131	547
391	585
599	324
187	23
368	592
15	207
321	599
57	125
415	577
145	556
67	112
583	399
535	114
27	176
285	599
470	547
3	342
54	129
51	133
158	36
199	18
308	599
594	359
35	160
409	21
481	539
160	35
203	17
265	597
405	581
375	590
382	12
584	396
239	7
473	55
596	348
116	536
507	83
437	566
74	497
370	591
413	23
568	434
564	158
194	20
107	529
13	387
60	120
479	60
551	464
557	146
497	74
308	1
258	3
567	164
120	540
135	550
162	566
185	577
295	1
24	417
284	599
52	132
388	14
35	160
225	590
451	559
417	576
57	475
557	146
524	101
91	85
83	507
459	554
29	428
406	580
31	432
186	577
295	1
202	17
160	35
90	86
390	586
433	32
369	591
183	576
55	127
350	595
10	224
269	598
496	527
254	4
457	45
529	107
372	9
554	459
450	559
318	1
564	442
107	71
551	464
61	481
269	2
476	542
512	512
227	10
512	88
548	468
452	558
582	198
365	592
496	527
341	3
208	585
431	31
412	578
400	18
426	572
322	599
