460	47
140	553
222	589
215	13
296	1
552	138
394	16
279	599
296	1
496	73
466	51
435	33
230	591
535	486
408	579
550	135
459	46
12	384
154	562
561	447
311	1
510	86
309	599
52	468
369	9
64	115
11	380
26	422
59	122
373	590
550	135
129	54
375	10
276	599
402	18
279	1
84	92
156	563
86	90
246	595
536	485
305	1
515	509
480	60
15	207
397	17
339	597
275	2
26	422
255	596
346	4
293	1
65	114
103	74
376	590
240	7
521	98
303	599
285	599
519	505
462	48
339	3
387	587
239	593
194	580
545	473
335	3
238	7
75	102
458	45
56	126
567	436
89	513
126	56
46	141
188	22
84	92
323	599
195	581
74	103
82	94
559	149
149	559
296	1
158	564
265	3
26	422
95	519
138	48
203	17
329	598
467	51
53	130
10	224
351	5
71	493
5	354
404	19
287	599
373	590
582	402
248	595
568	434
236	7
17	201
353	595
419	575
255	596
222	11
171	570
26	178
252	596
329	598
508	516
506	82
362	593
312	599
372	9
89	513
361	7
490	68
116	536
312	1
133	549
377	11
130	547
369	591
219	588
489	532
115	64
409	21
250	595
126	544
88	512
87	89
163	34
233	8
121	540
11	380
553	461
475	543
308	1
7	364
57	125
184	24
582	402
433	32
3	342
549	133
160	35
462	552
150	559
426	28
403	19
120	60
143	45
289	1
564	442
89	87
354	5
20	407
488	67
565	440
247	595
290	599
496	73
171	30
190	579
434	568
430	570
268	598
507	517
429	30
46	459
522	99
370	591
440	35
101	76
386	587
579	410
39	447
365	592
146	43
207	15
419	25
358	6
339	3
520	97
389	586
494	72
519	505
252	596
464	551
266	2
131	53
579	410
474	56
242	6
374	10
596	252
202	583
0	300
528	494
83	93
499	524
41	149
84	508
430	30
391	585
274	598
309	1
386	587
421	26
171	570
548	468
474	544
68	490
575	181
360	593
320	1
21	410
26	422
299	599
498	75
187	23
177	573
372	591
598	266
30	170
541	478
207	15
173	29
579	190
471	54
582	198
35	440
285	1
549	133
323	599
60	480
383	12
491	69
139	553
417	24
543	475
75	498
12	384
225	10
29	172
245	6
215	13
303	599
81	505
494	528
558	147
186	23
423	573
357	594
526	103
216	12
142	555
337	3
214	587
457	45
428	571
572	426
78	99
378	11
435	567
194	580
552	138
110	68
63	483
170	30
426	572
574	422
189	578
3	258
194	20
106	72
85	509
544	474
128	545
342	3
89	87
348	596
118	62
558	453
75	102
518	506
363	7
513	511
178	26
14	390
59	122
544	126
229	9
5	354
168	569
456	556
326	598
505	519
572	174
51	467
399	17
374	10
412	578
3	258
352	5
557	146
454	557
543	475
407	20
312	599
371	591
259	3
77	100
83	507
117	537
556	144
247	595
301	1
225	10
329	598
58	123
308	1
582	198
235	8
486	65
292	599
476	542
429	30
100	77
160	35
310	1
148	558
559	451
367	592
519	95
327	598
494	72
104	73
376	590
359	594
496	527
109	531
288	599
24	417
526	497
451	559
402	18
62	118
468	548
320	599
186	577
464	49
71	493
52	468
55	127
568	434
87	511
224	590
218	12
89	87
222	11
97	520
302	599
535	114
352	5
117	537
213	13
258	597
177	573
292	1
168	31
506	518
313	599
80	97
519	505
556	144
186	577
413	577
165	33
115	536
0	300
129	546
597	258
383	588
64	115
140	47
15	393
257	4
225	10
233	592
251	595
252	4
445	562
227	10
451	559
357	6
280	599
128	55
317	1
212	586
511	513
425	28
215	587
256	4
211	14
519	95
9	228
246	5
43	146
31	432
62	118
363	7
348	596
311	599
570	170
397	17
596	252
214	13
348	4
285	599
242	6
527	496
269	598
55	127
384	12
230	591
48	462
23	415
169	31
64	485
343	596
485	536
210	586
543	125
556	456
362	7
428	29
20	407
557	454
392	15
256	4
547	470
333	2
374	10
81	95
553	461
465	50
385	587
549	133
9	228
192	579
476	542
388	14
586	210
122	541
176	573
463	551
586	210
338	3
164	33
529	493
206	16
36	442
149	41
153	39
382	12
198	582
270	598
46	141
269	2
194	20
338	3
449	40
287	599
386	587
508	84
118	62
265	597
339	597
565	160
250	595
596	348
42	147
110	532
422	26
410	579
41	451
457	555
514	510
47	461
26	422
323	599
58	123
352	595
226	590
309	1
524	499
127	545
295	599
406	20
8	232
564	158
210	14
186	23
326	2
29	172
446	38
197	581
427	29
383	12
598	266
176	27
315	1
265	597
594	359
315	1
144	44
296	1
226	590
441	564
89	513
445	38
177	27
